Time,Speed,Sigma,Kill Rate,Mode,Row Spacing,Transition,Result
300,6,4.95,0.7,5,0,0.6,9995.2
300,6,4.95,0.7,5,0,0.6,9995.1
300,6,4.95,0.7,5,0,0.6,9995.1
300,6,4.95,0.9,1,1.98,0.2,7612.9
300,6,4.95,0.9,1,1.98,0.4,8388.7
300,6,4.95,0.9,1,1.98,0.6,8693.4
300,6,4.95,0.9,1,4.95,0.2,4914.2
300,6,4.95,0.9,1,4.95,0.4,5335
300,6,4.95,0.9,1,4.95,0.6,5508.7
300,6,4.95,0.9,1,9.9,0.2,3008.9
300,6,4.95,0.9,1,9.9,0.4,3473.1
300,6,4.95,0.9,1,9.9,0.6,3695
300,6,4.95,0.9,1,19.8,0.2,3008.9
300,6,4.95,0.9,1,19.8,0.4,3473.1
300,6,4.95,0.9,1,19.8,0.6,3695
300,6,4.95,0.9,2,1.98,0.2,7612.9
300,6,4.95,0.9,2,1.98,0.4,8388.7
300,6,4.95,0.9,2,1.98,0.6,8693.4
300,6,4.95,0.9,2,4.95,0.2,4914.2
300,6,4.95,0.9,2,4.95,0.4,5335
300,6,4.95,0.9,2,4.95,0.6,5508.7
300,6,4.95,0.9,2,9.9,0.2,3008.9
300,6,4.95,0.9,2,9.9,0.4,3473.1
300,6,4.95,0.9,2,9.9,0.6,3695
300,6,4.95,0.9,2,19.8,0.2,3008.9
300,6,4.95,0.9,2,19.8,0.4,3473.1
300,6,4.95,0.9,2,19.8,0.6,3695
300,6,4.95,0.9,3,1.98,0.2,7612.9
300,6,4.95,0.9,3,1.98,0.4,8388.7
300,6,4.95,0.9,3,1.98,0.6,8693.4
300,6,4.95,0.9,3,4.95,0.2,4914.2
300,6,4.95,0.9,3,4.95,0.4,5335
300,6,4.95,0.9,3,4.95,0.6,5508.7
300,6,4.95,0.9,3,9.9,0.2,3008.9
300,6,4.95,0.9,3,9.9,0.4,3473.1
300,6,4.95,0.9,3,9.9,0.6,3695
300,6,4.95,0.9,3,19.8,0.2,3008.9
300,6,4.95,0.9,3,19.8,0.4,3473.1
300,6,4.95,0.9,3,19.8,0.6,3695
300,6,4.95,0.9,4,0,0.2,9926.2
300,6,4.95,0.9,4,0,0.2,9926.2
300,6,4.95,0.9,4,0,0.2,9926.2
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9926.2
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9926.2
300,6,4.95,0.9,4,0,0.2,9926.2
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9926.2
300,6,4.95,0.9,4,0,0.2,9926.2
300,6,4.95,0.9,4,0,0.2,9924.6
300,6,4.95,0.9,4,0,0.2,9926.4
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.4,9921.5
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,4,0,0.6,9922.4
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.2,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.4,9998.9
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9998.9
300,6,4.95,0.9,5,0,0.6,9998.9
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9998.9
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9998.9
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,4.95,0.9,5,0,0.6,9999
300,6,9.9,0.5,1,1.98,0.2,2827.6
300,6,9.9,0.5,1,1.98,0.4,3198.2
300,6,9.9,0.5,1,1.98,0.6,3387.5
300,6,9.9,0.5,1,4.95,0.2,1809.8
300,6,9.9,0.5,1,4.95,0.4,1932.7
300,6,9.9,0.5,1,4.95,0.6,1985.4
300,6,9.9,0.5,1,9.9,0.2,1067.2
300,6,9.9,0.5,1,9.9,0.4,1204.4
300,6,9.9,0.5,1,9.9,0.6,1268
300,6,9.9,0.5,1,19.8,0.2,1067.2
300,6,9.9,0.5,1,19.8,0.4,1204.4
300,6,9.9,0.5,1,19.8,0.6,1268
300,6,9.9,0.5,2,1.98,0.2,2827.6
300,6,9.9,0.5,2,1.98,0.4,3198.2
300,6,9.9,0.5,2,1.98,0.6,3387.5
300,6,9.9,0.5,2,4.95,0.2,1809.8
300,6,9.9,0.5,2,4.95,0.4,1932.7
300,6,9.9,0.5,2,4.95,0.6,1985.4
300,6,9.9,0.5,2,9.9,0.2,1067.2
300,6,9.9,0.5,2,9.9,0.4,1204.4
300,6,9.9,0.5,2,9.9,0.6,1268
300,6,9.9,0.5,2,19.8,0.2,1067.2
300,6,9.9,0.5,2,19.8,0.4,1204.4
300,6,9.9,0.5,2,19.8,0.6,1268
300,6,9.9,0.5,3,1.98,0.2,2827.6
300,6,9.9,0.5,3,1.98,0.4,3198.2
300,6,9.9,0.5,3,1.98,0.6,3387.5
300,6,9.9,0.5,3,4.95,0.2,1809.8
300,6,9.9,0.5,3,4.95,0.4,1932.7
300,6,9.9,0.5,3,4.95,0.6,1985.4
300,6,9.9,0.5,3,9.9,0.2,1067.2
300,6,9.9,0.5,3,9.9,0.4,1204.4
300,6,9.9,0.5,3,9.9,0.6,1268
300,6,9.9,0.5,3,19.8,0.2,1067.2
300,6,9.9,0.5,3,19.8,0.4,1204.4
300,6,9.9,0.5,3,19.8,0.6,1268
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5796.4
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5796.4
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5796.4
300,6,9.9,0.5,4,0,0.2,5798.6
300,6,9.9,0.5,4,0,0.2,5796.4
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5798.6
300,6,9.9,0.5,4,0,0.2,5796.4
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5796.4
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.2,5797.3
300,6,9.9,0.5,4,0,0.4,5795.2
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5795.2
300,6,9.9,0.5,4,0,0.4,5795.2
300,6,9.9,0.5,4,0,0.4,5795.2
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5795.2
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5785.1
300,6,9.9,0.5,4,0,0.4,5795.2
300,6,9.9,0.5,4,0,0.6,5779
300,6,9.9,0.5,4,0,0.6,5779
300,6,9.9,0.5,4,0,0.6,5779
300,6,9.9,0.5,4,0,0.6,5779
300,6,9.9,0.5,4,0,0.6,5779
300,6,9.9,0.5,4,0,0.6,5779
300,6,9.9,0.5,4,0,0.6,5779
300,6,9.9,0.5,4,0,0.6,5779
300,6,9.9,0.5,4,0,0.6,5779
