Time,Speed,Sigma,Kill Rate,Mode,Row Spacing,Transition,Result
300,6,4.95,0.5,5,0,0.2,9996.4
300,6,4.95,0.5,5,0,0.2,9996.4
300,6,4.95,0.5,5,0,0.2,9996.4
300,6,4.95,0.5,5,0,0.2,9996.4
300,6,4.95,0.5,5,0,0.2,9996.4
300,6,4.95,0.5,5,0,0.2,9996.4
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.4,9996
300,6,4.95,0.5,5,0,0.6,9993.5
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.5
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.5
300,6,4.95,0.5,5,0,0.6,9993.5
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.5,5,0,0.6,9993.5
300,6,4.95,0.5,5,0,0.6,9993.7
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.2,9974.2
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.4,9972.5
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,4,0,0.6,9973.7
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.6
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.6
300,6,4.95,0.7,5,0,0.2,9999.6
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.6
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.6
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.2,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.4,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.7,5,0,0.6,9999.5
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.2,9987.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.4,9993.8
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,4,0,0.6,9991.7
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.2,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.4,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,4.95,0.9,5,0,0.6,9999.9
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.2,6514.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.4,6575.6
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,4,0,0.6,6591.2
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.2,8554.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8580.8
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.4,8570.1
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8584.3
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8584.3
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8584.3
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.5,5,0,0.6,8569.4
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.2,7425.3
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.4,7498.5
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,4,0,0.6,7533.2
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9200.4
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9200.4
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.2,9189
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9198.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9198.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.4,9203.4
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.7,5,0,0.6,9199
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.2,7969.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
300,6,9.9,0.9,4,0,0.4,8037.6
